Regulatory Quality: Estimate,RQ.EST,"Gambia, The",GMB,-0.2734065,-0.4031689,-0.342745,-0.3987791,-0.2845533,-0.2281193,-0.3614394,-0.456939,-0.5086934,-0.5093247,-0.4481761
Regulatory Quality: Estimate,RQ.EST,Georgia,GEO,-0.3892167,0.4840172,0.5008053,0.5938427,0.6642455,0.6936821,0.7566072,0.9339862,0.9224599,1.008661,1.053121
Regulatory Quality: Estimate,RQ.EST,Germany,DEU,1.514805,1.488769,1.519109,1.573053,1.554825,1.536132,1.553044,1.703043,1.723078,1.817016,1.783135
Regulatory Quality: Estimate,RQ.EST,Ghana,GHA,-0.0673863,-0.0368968,0.0803972,0.1159474,0.1248741,0.1281278,0.0846051,-0.0057965,-0.0312539,-0.2325097,-0.1376108
Regulatory Quality: Estimate,RQ.EST,Greece,GRC,0.7773918,0.880909,0.8366709,0.6446643,0.4964582,0.5269415,0.6334165,0.3293375,0.409623,0.1483869,0.2381997
Regulatory Quality: Estimate,RQ.EST,Greenland,GRL,..,..,1.350403,1.364372,1.330946,1.375133,1.397566,1.378306,1.353184,1.334686,1.321487
Regulatory Quality: Estimate,RQ.EST,Grenada,GRD,0.4611357,0.2976362,0.3002185,0.3645605,0.2856542,0.2892919,0.2841353,0.191698,0.0900918,0.084025,-0.0538242
Regulatory Quality: Estimate,RQ.EST,Guam,GUM,..,0.6425917,0.6548098,0.6446683,0.6357366,0.6043823,0.6065512,0.1808667,0.1724523,0.1366879,0.1112962
Regulatory Quality: Estimate,RQ.EST,Guatemala,GTM,-0.1335642,-0.1782018,-0.1505856,-0.152868,-0.1333846,-0.1723127,-0.2037375,-0.1920252,-0.2162642,-0.2024315,-0.255445
Regulatory Quality: Estimate,RQ.EST,Guinea,GIN,-0.6041963,-1.212222,-1.139881,-1.090813,-1.00923,-1.020365,-1.001378,-1.056362,-0.8706912,-0.8676737,-0.8378924
Regulatory Quality: Estimate,RQ.EST,Guinea-Bissau,GNB,-1.171995,-1.198117,-1.183313,-1.138213,-1.123603,-1.226237,-1.261222,-1.19097,-1.203109,-1.235827,-1.181866
Regulatory Quality: Estimate,RQ.EST,Guyana,GUY,-0.148654,-0.5650511,-0.6066553,-0.5781122,-0.6573113,-0.6195107,-0.6017043,-0.5261358,-0.5150861,-0.4165162,-0.393391
Regulatory Quality: Estimate,RQ.EST,Haiti,HTI,-0.8997458,-0.7642485,-0.9313185,-1.028822,-1.052692,-0.9403833,-0.9334102,-1.065349,-1.170394,-1.238312,-1.31641
Regulatory Quality: Estimate,RQ.EST,Honduras,HND,-0.3238879,-0.3067068,-0.2998717,-0.2230574,-0.1339601,-0.192711,-0.186378,-0.398392,-0.3959342,-0.513028,-0.4362634
Regulatory Quality: Estimate,RQ.EST,"Hong Kong SAR, China",HKG,1.82743,1.954163,1.819855,1.87657,1.78208,1.948253,1.929717,2.057507,2.189884,2.153887,2.163465
Regulatory Quality: Estimate,RQ.EST,Hungary,HUN,1.090353,1.195643,1.081764,1.016507,1.032593,0.9879707,0.9061847,0.7519903,0.7662329,0.6034219,0.6497676
Regulatory Quality: Estimate,RQ.EST,Iceland,ISL,1.613703,1.310709,1.01575,0.9226791,1.057036,1.119306,1.14007,1.217898,1.273735,1.276847,1.432059
Regulatory Quality: Estimate,RQ.EST,India,IND,-0.1560733,-0.389451,-0.3267712,-0.3786293,-0.3445381,-0.4727815,-0.4706369,-0.4477591,-0.3914646,-0.306505,-0.2540298
Regulatory Quality: Estimate,RQ.EST,Indonesia,IDN,-0.206866,-0.3482862,-0.3617966,-0.415857,-0.3519141,-0.2787625,-0.1954409,-0.1076597,-0.2175578,-0.1223439,-0.1063154
Regulatory Quality: Estimate,RQ.EST,"Iran, Islamic Rep.",IRN,-1.654209,-1.63188,-1.72011,-1.70872,-1.5206,-1.425133,-1.493414,-1.457999,-1.311571,-1.229369,-1.198724
Regulatory Quality: Estimate,RQ.EST,Iraq,IRQ,-2.202034,-1.147853,-1.006559,-1.050617,-1.09234,-1.250252,-1.238699,-1.2541,-1.23746,-1.125068,-1.203296
Regulatory Quality: Estimate,RQ.EST,Ireland,IRL,1.848545,1.91417,1.698822,1.620827,1.600839,1.571007,1.582879,1.764863,1.818874,1.740965,1.585116
Regulatory Quality: Estimate,RQ.EST,Israel,ISR,1.129896,1.171127,1.101107,1.216991,1.316737,1.177436,1.166611,1.216221,1.272598,1.31263,1.271691
Regulatory Quality: Estimate,RQ.EST,Italy,ITA,0.8340189,0.9747458,0.9684786,0.8963356,0.7177325,0.7499914,0.7847136,0.6418828,0.7288107,0.7105919,0.7040223
Regulatory Quality: Estimate,RQ.EST,Jamaica,JAM,0.1915762,0.2900946,0.2654243,0.2788525,0.2925725,0.2349755,0.2331972,0.148625,0.1059551,0.1638434,0.1449927
Regulatory Quality: Estimate,RQ.EST,Japan,JPN,0.8396158,1.131932,1.098667,1.018737,1.079391,1.143813,1.115993,1.142823,1.217743,1.428122,1.373821
Regulatory Quality: Estimate,RQ.EST,"Jersey, Channel Islands",JEY,..,..,..,..,1.124197,1.160963,1.185023,1.166139,1.142126,0.6987037,0.6805497
Regulatory Quality: Estimate,RQ.EST,Jordan,JOR,0.2559679,0.3165545,0.2738815,0.2260692,0.2954305,0.1936769,0.1359051,0.076422,0.0833356,0.0516795,0.0962652
Regulatory Quality: Estimate,RQ.EST,Kazakhstan,KAZ,-0.5919851,-0.3405128,-0.3186216,-0.3300233,-0.2447563,-0.3750818,-0.3668912,-0.2515877,-0.0329584,-0.0997007,0.1704391
Regulatory Quality: Estimate,RQ.EST,Kenya,KEN,-0.2711834,-0.215304,-0.1474386,-0.0816785,-0.2145242,-0.299869,-0.3002482,-0.3161606,-0.3124211,-0.3003297,-0.2325869
Regulatory Quality: Estimate,RQ.EST,Kiribati,KIR,-0.9543953,-1.175143,-1.214176,-1.335582,-1.40459,-1.32738,-1.347343,-0.919149,-0.8764771,-0.8390459,-0.8313448
Regulatory Quality: Estimate,RQ.EST,"Korea, Dem. People’s Rep.",PRK,-2.178509,-2.186227,-2.396361,-2.445396,-2.454963,-2.5281,-2.529559,-2.188986,-2.325878,-2.331718,-2.340672
Regulatory Quality: Estimate,RQ.EST,"Korea, Rep.",KOR,0.5951458,0.7318411,0.8404045,0.934835,0.9885986,0.8941596,0.9912655,1.110693,1.113389,1.114325,1.105012
Regulatory Quality: Estimate,RQ.EST,Kosovo,XKX,..,-0.01472,0.1080052,-0.0533851,-0.1199262,-0.0196275,-0.0244497,-0.1515047,-0.2967811,-0.1888688,-0.134271
Regulatory Quality: Estimate,RQ.EST,Kuwait,KWT,-0.0305208,0.1745221,0.1535748,0.1599515,0.0832637,-0.0365543,-0.0714554,-0.1453513,-0.173127,-0.073882,-0.0620899
Regulatory Quality: Estimate,RQ.EST,Kyrgyz Republic,KGZ,-0.0829639,-0.3503863,-0.331769,-0.2512726,-0.210015,-0.3320781,-0.3130327,-0.434673,-0.5026596,-0.3526321,-0.3502441
Regulatory Quality: Estimate,RQ.EST,Lao PDR,LAO,-1.412353,-1.143482,-1.071857,-1.015746,-0.9776725,-0.81996,-0.8398464,-0.8496193,-0.8064563,-0.7248681,-0.7214907
Regulatory Quality: Estimate,RQ.EST,Latvia,LVA,0.7483771,1.024673,0.9855881,0.9836758,0.9598081,1.016595,1.043866,1.171654,1.0888,1.080243,1.154456
Regulatory Quality: Estimate,RQ.EST,Lebanon,LBN,-0.3672759,-0.2471723,-0.0513447,0.0541962,-0.0588083,-0.1176805,-0.0763563,-0.2503474,-0.2948107,-0.3431615,-0.3072314
Regulatory Quality: Estimate,RQ.EST,Lesotho,LSO,-0.3454552,-0.6459164,-0.6248962,-0.5963897,-0.6056187,-0.5237986,-0.3541136,-0.4116735,-0.3962424,-0.3875899,-0.3218702
Regulatory Quality: Estimate,RQ.EST,Liberia,LBR,-1.724857,-1.341423,-1.196836,-1.056976,-1.091914,-1.050237,-0.9119042,-0.8632321,-0.8650306,-0.9484934,-0.9461145
Regulatory Quality: Estimate,RQ.EST,Libya,LBY,-1.78758,-0.9078937,-1.140678,-1.190293,-1.538268,-1.6565,-1.85995,-2.120511,-2.232313,-2.274461,-2.214115
Regulatory Quality: Estimate,RQ.EST,Liechtenstein,LIE,1.517836,1.398468,1.515809,1.527577,1.502858,1.559538,1.580631,1.428384,1.389856,1.372598,1.493829
Regulatory Quality: Estimate,RQ.EST,Lithuania,LTU,0.7643174,1.123981,0.953743,0.962145,0.9313331,1.123943,1.154193,1.193723,1.277035,1.136219,1.15609
Regulatory Quality: Estimate,RQ.EST,Luxembourg,LUX,1.917899,1.65793,1.646159,1.676335,1.865481,1.767417,1.780547,1.630896,1.658029,1.722079,1.691277
Regulatory Quality: Estimate,RQ.EST,"Macao SAR, China",MAC,0.5505125,1.027288,1.282933,1.351629,1.337743,1.355734,1.34744,1.73222,1.77244,1.781477,1.756899
Regulatory Quality: Estimate,RQ.EST,"Macedonia, FYR",MKD,-0.133277,0.2222244,0.2865948,0.3209654,0.3198009,0.3522735,0.3300218,0.4827735,0.4317179,0.4409401,0.504985
Regulatory Quality: Estimate,RQ.EST,Madagascar,MDG,-0.4321494,-0.3250708,-0.5246624,-0.5662374,-0.5281697,-0.5632995,-0.6486014,-0.6921741,-0.7651789,-0.6897418,-0.694037
Regulatory Quality: Estimate,RQ.EST,Malawi,MWI,-0.2123383,-0.483631,-0.4488389,-0.5748214,-0.7004287,-0.7030605,-0.6850817,-0.8000299,-0.8180815,-0.8448486,-0.7484592
Regulatory Quality: Estimate,RQ.EST,Malaysia,MYS,0.5629202,0.3163688,0.3036891,0.5889426,0.5820687,0.5704837,0.636703,0.8377209,0.7526733,0.7117952,0.6835025
Regulatory Quality: Estimate,RQ.EST,Maldives,MDV,0.7150751,-0.3537485,-0.3694029,-0.3632856,-0.3682638,-0.3797219,-0.4310798,-0.3442715,-0.4149505,-0.457905,-0.4224218
Regulatory Quality: Estimate,RQ.EST,Mali,MLI,-0.1045932,-0.4054857,-0.4086943,-0.4931963,-0.3982912,-0.4108,-0.4960637,-0.6023568,-0.577987,-0.5908752,-0.5726805
Regulatory Quality: Estimate,RQ.EST,Malta,MLT,1.14995,1.201846,1.366899,1.430892,1.339909,1.327936,1.298451,1.083089,1.168855,1.156792,1.28226
Regulatory Quality: Estimate,RQ.EST,Marshall Islands,MHL,-0.6619083,-0.6738319,-0.9941752,-0.9824685,-1.004596,-1.047201,-1.088059,-0.9499308,-1.121721,-0.9765467,-1.034138
Regulatory Quality: Estimate,RQ.EST,Martinique,MTQ,1.034174,0.8945503,0.9059341,0.8936761,0.8811754,0.8455312,0.8467881,1.237166,1.283185,1.23882,1.207127
Regulatory Quality: Estimate,RQ.EST,Mauritania,MRT,-0.3738819,-0.644522,-0.6849827,-0.8279694,-0.7813443,-0.6368836,-0.654506,-0.8066694,-0.8694826,-0.7430018,-0.7759946
Regulatory Quality: Estimate,RQ.EST,Mauritius,MUS,0.6067637,0.7931436,0.8609337,0.8890533,0.8378959,0.9906248,0.9399689,1.12727,1.091458,1.029757,0.9953023
Regulatory Quality: Estimate,RQ.EST,Mexico,MEX,0.2536656,0.3382414,0.2248415,0.2527093,0.2799248,0.4771238,0.4689431,0.4259591,0.3577256,0.2871219,0.1962538
Regulatory Quality: Estimate,RQ.EST,"Micronesia, Fed. Sts.",FSM,-0.8420197,-0.552493,-0.8125128,-0.8759015,-0.8908712,-0.9492707,-0.9383808,-1.033337,-0.9827493,-0.9661163,-0.9904349
Regulatory Quality: Estimate,RQ.EST,Moldova,MDA,-0.2867666,-0.1803459,-0.1278222,-0.103798,-0.0842205,-0.1027179,-0.0732874,0.0194689,-0.0662931,-0.1148862,-0.0380251
Regulatory Quality: Estimate,RQ.EST,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Mongolia,MNG,-0.0739469,-0.3374487,-0.2979653,-0.2405613,-0.2219121,-0.2068852,-0.3235871,-0.2714638,-0.3505109,-0.0763125,-0.1171504
Regulatory Quality: Estimate,RQ.EST,Montenegro,MNE,..,-0.126968,-0.0436491,-0.0657089,-0.0579515,0.0213996,0.0655326,0.1265586,0.2267932,0.2244326,0.2986895
Regulatory Quality: Estimate,RQ.EST,Morocco,MAR,-0.0335292,-0.1880394,-0.0602428,-0.0808093,-0.1170862,-0.0831831,-0.116067,-0.1303917,-0.1707448,-0.2349505,-0.2281133
Regulatory Quality: Estimate,RQ.EST,Mozambique,MOZ,-0.1619026,-0.4501007,-0.3936403,-0.3978509,-0.4318583,-0.4481838,-0.4026927,-0.4053305,-0.5003937,-0.7045604,-0.7295633
Regulatory Quality: Estimate,RQ.EST,Myanmar,MMR,-2.044331,-2.213595,-2.23668,-2.24437,-2.102423,-1.834624,-1.494474,-1.380308,-1.222467,-0.8683162,-0.8317073
Regulatory Quality: Estimate,RQ.EST,Namibia,NAM,0.2782966,0.1697315,0.108871,0.085406,0.0454652,0.0758575,0.0850998,-0.018652,-0.0897799,-0.1359364,-0.1895842
Regulatory Quality: Estimate,RQ.EST,Nauru,NRU,..,-0.8708317,-1.008255,-1.045812,-1.079763,-1.186479,-1.378451,-1.238945,-1.223166,-0.3848716,-1.096876
Regulatory Quality: Estimate,RQ.EST,Nepal,NPL,-0.5050797,-0.6235901,-0.7066754,-0.7441027,-0.7225809,-0.7998764,-0.8489474,-0.8319318,-0.7995815,-0.7645323,-0.716038
Regulatory Quality: Estimate,RQ.EST,Netherlands,NLD,2.098008,1.775021,1.699952,1.731538,1.811241,1.753006,1.770449,1.769266,1.799031,1.976167,2.047448
Regulatory Quality: Estimate,RQ.EST,Netherlands Antilles,ANT,..,0.8945503,0.9059341,0.8936761,0.8811754,0.8455312,0.8467881,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,New Zealand,NZL,1.735728,1.799816,1.826804,1.814871,1.970794,1.852507,1.828891,1.950351,1.920748,2.038275,2.088636
Regulatory Quality: Estimate,RQ.EST,Nicaragua,NIC,-0.1314913,-0.4101914,-0.43041,-0.282892,-0.3410783,-0.2953102,-0.2932877,-0.3933742,-0.3944113,-0.5067052,-0.6719558
Regulatory Quality: Estimate,RQ.EST,Niger,NER,-0.5738533,-0.4236389,-0.4834641,-0.5173832,-0.5308044,-0.5946409,-0.5633752,-0.7179123,-0.7289673,-0.6713569,-0.6793114
