Rule of Law: Estimate,RL.EST,"Bahamas, The",BHS,1.316824,1.195434,0.7967279,0.7224865,0.617183,0.6197219,0.6379098,0.6654289,0.5971279,0.2603275,0.1893732
Rule of Law: Estimate,RL.EST,Bahrain,BHR,0.2984581,0.5328768,0.5172865,0.4355193,0.352287,0.258339,0.3310837,0.4137195,0.4250562,0.4563983,0.4467235
Rule of Law: Estimate,RL.EST,Bangladesh,BGD,-0.9116927,-0.7501396,-0.7855526,-0.8029345,-0.7324304,-0.9293042,-0.8668169,-0.7776653,-0.7512799,-0.6634882,-0.6711592
Rule of Law: Estimate,RL.EST,Barbados,BRB,1.423044,1.308763,1.01432,1.08103,1.081796,1.031676,1.046183,1.082493,1.095227,0.7951452,0.6575325
Rule of Law: Estimate,RL.EST,Belarus,BLR,-1.133808,-1.062698,-1.030047,-1.069661,-1.107304,-0.9370039,-0.9009195,-0.840305,-0.8129376,-0.7160363,-0.8186149
Rule of Law: Estimate,RL.EST,Belgium,BEL,1.340115,1.345495,1.384073,1.393128,1.418426,1.427129,1.438435,1.523439,1.463509,1.390994,1.343417
Rule of Law: Estimate,RL.EST,Belize,BLZ,0.1299858,-0.2087325,-0.3678742,-0.339512,-0.4850156,-0.4578074,-0.4670518,-0.7451519,-0.7209604,-0.863732,-0.9582774
Rule of Law: Estimate,RL.EST,Benin,BEN,-0.1571775,-0.5339108,-0.6538837,-0.6731734,-0.6632972,-0.5856726,-0.5686672,-0.4880224,-0.5357394,-0.6082873,-0.6248379
Rule of Law: Estimate,RL.EST,Bermuda,BMU,1.256536,0.8558134,0.8631719,1.117741,1.098715,1.102443,1.108083,0.0188626,0.8837526,0.8654434,0.8703966
Rule of Law: Estimate,RL.EST,Bhutan,BTN,0.1334748,0.3841602,0.2132208,0.1618682,0.1955957,0.2363134,0.2903239,0.379015,0.5223562,0.4935191,0.6275455
Rule of Law: Estimate,RL.EST,Bolivia,BOL,-0.3875248,-0.9745278,-1.10793,-1.023741,-0.9790578,-1.016074,-1.046429,-1.055193,-1.141066,-1.20056,-1.208199
Rule of Law: Estimate,RL.EST,Bosnia and Herzegovina,BIH,-0.6121617,-0.411505,-0.3580605,-0.3508607,-0.3326799,-0.2067376,-0.1515693,-0.1856171,-0.2813633,-0.2167202,-0.2112831
Rule of Law: Estimate,RL.EST,Botswana,BWA,0.5947238,0.6959755,0.6662246,0.674656,0.6676847,0.6624952,0.5960982,0.6336159,0.5954877,0.5323313,0.5140852
Rule of Law: Estimate,RL.EST,Brazil,BRA,-0.2084501,-0.315275,-0.1565112,0.0440805,0.0376608,-0.0694494,-0.0801801,-0.0498579,-0.1470713,-0.1572127,-0.2843208
Rule of Law: Estimate,RL.EST,Brunei Darussalam,BRN,0.537964,0.4651492,0.7886911,0.7791997,0.8499882,0.7930567,0.5946086,0.4725353,0.4079841,0.5617133,0.6468601
Rule of Law: Estimate,RL.EST,Bulgaria,BGR,-0.1210048,-0.1072635,-0.0383404,-0.0692405,-0.1117412,-0.085205,-0.1024054,-0.0460172,-0.0970001,-0.0614603,-0.0408867
Rule of Law: Estimate,RL.EST,Burkina Faso,BFA,-0.6203501,-0.3448814,-0.2071238,-0.1944903,-0.3589491,-0.4367974,-0.5304499,-0.5472528,-0.5270298,-0.445007,-0.4045518
Rule of Law: Estimate,RL.EST,Burundi,BDI,-1.354132,-1.023133,-1.147297,-1.195465,-1.13863,-1.083531,-1.069999,-0.9660203,-1.166669,-1.456265,-1.39551
Rule of Law: Estimate,RL.EST,Cabo Verde,CPV,0.7816455,0.5762206,0.535593,0.4746596,0.510735,0.5241493,0.5359706,0.6348052,0.5898958,0.3460701,0.4129301
Rule of Law: Estimate,RL.EST,Cambodia,KHM,-1.059129,-1.148304,-1.118063,-1.118508,-1.04504,-0.9796743,-1.004117,-0.9552101,-0.9784735,-1.063664,-1.056067
Rule of Law: Estimate,RL.EST,Cameroon,CMR,-1.198869,-1.099858,-1.123142,-1.07124,-1.074481,-1.041518,-1.050953,-0.8964483,-0.9753907,-1.035735,-1.023777
Rule of Law: Estimate,RL.EST,Canada,CAN,1.694389,1.80829,1.804082,1.805715,1.736531,1.763582,1.755976,1.890682,1.842076,1.841146,1.801172
Rule of Law: Estimate,RL.EST,Cayman Islands,CYM,1.518952,1.127511,0.8972524,0.9007724,0.8837404,0.8967372,0.9020077,0.5872959,0.8168797,0.7974585,0.7765569
Rule of Law: Estimate,RL.EST,Central African Republic,CAF,-1.280691,-1.414786,-1.305087,-1.294276,-1.290684,-1.443371,-1.793081,-1.695697,-1.68481,-1.81651,-1.731393
Rule of Law: Estimate,RL.EST,Chad,TCD,-1.091776,-1.616698,-1.513378,-1.503324,-1.47423,-1.466066,-1.382488,-1.138649,-1.183281,-1.377935,-1.295264
Rule of Law: Estimate,RL.EST,Chile,CHL,1.322716,1.313308,1.296515,1.33554,1.365901,1.391888,1.367829,1.43314,1.344096,1.129295,1.011738
Rule of Law: Estimate,RL.EST,China,CHN,-0.5271608,-0.4197974,-0.4070508,-0.409916,-0.4648362,-0.5428899,-0.5245902,-0.4144774,-0.4097947,-0.3344067,-0.2629125
Rule of Law: Estimate,RL.EST,Colombia,COL,-0.8896748,-0.3967666,-0.3884734,-0.3085898,-0.2558286,-0.353872,-0.4058876,-0.2919019,-0.2684134,-0.278789,-0.3599672
Rule of Law: Estimate,RL.EST,Comoros,COM,-1.291203,-1.032968,-1.130065,-1.046386,-1.002944,-1.015769,-0.9368037,-0.8916997,-0.8152068,-0.9985098,-1.054744
Rule of Law: Estimate,RL.EST,"Congo, Dem. Rep.",COD,-1.905428,-1.559321,-1.633182,-1.62074,-1.618146,-1.657,-1.573436,-1.451048,-1.572552,-1.618516,-1.689727
Rule of Law: Estimate,RL.EST,"Congo, Rep.",COG,-1.416019,-1.195394,-1.218485,-1.219576,-1.203139,-1.143013,-1.11283,-1.108604,-1.078539,-1.095596,-1.103689
Rule of Law: Estimate,RL.EST,Cook Islands,COK,0.6459185,..,-0.7772179,-0.911697,-0.8821267,-0.9361371,-0.9324356,..,..,..,..
Rule of Law: Estimate,RL.EST,Costa Rica,CRI,0.6344857,0.460335,0.5635187,0.5236668,0.4513585,0.5196874,0.55167,0.5605012,0.5047534,0.4660606,0.4548406
Rule of Law: Estimate,RL.EST,Cote d'Ivoire,CIV,-1.177384,-1.421531,-1.234531,-1.21725,-1.269172,-1.079259,-0.9050444,-0.5914158,-0.6294143,-0.6447046,-0.6310274
Rule of Law: Estimate,RL.EST,Croatia,HRV,0.030786,0.0863836,0.1621467,0.2019465,0.217893,0.2456077,0.2916495,0.3196851,0.2003603,0.4091933,0.3342721
Rule of Law: Estimate,RL.EST,Cuba,CUB,-1.041968,-0.8249094,-0.7082311,-0.718004,-0.6907415,-0.7055269,-0.6972642,-0.657769,-0.701459,-0.4423559,-0.4313074
Rule of Law: Estimate,RL.EST,Cyprus,CYP,1.039934,1.216479,1.212835,1.216249,1.07301,1.09963,1.036581,1.077018,1.039922,0.7213652,0.8849552
Rule of Law: Estimate,RL.EST,Czech Republic,CZE,0.6365668,0.914494,0.9625925,0.9494792,1.036918,1.041853,1.039771,1.152181,1.148101,1.035527,1.116693
Rule of Law: Estimate,RL.EST,Denmark,DNK,1.838745,1.966503,1.924757,1.897532,1.922708,1.8739,1.900482,2.096355,2.042389,1.912421,1.863819
Rule of Law: Estimate,RL.EST,Djibouti,DJI,-0.8863206,-0.644799,-0.676524,-0.7291497,-0.8070534,-0.7914565,-0.7720865,-0.8739326,-0.922181,-0.9759276,-0.9132996
Rule of Law: Estimate,RL.EST,Dominica,DMA,0.6349266,0.6365636,0.7120466,0.7056356,0.6488097,0.6370018,0.6489149,0.4929031,0.6734748,0.6063932,0.6491029
Rule of Law: Estimate,RL.EST,Dominican Republic,DOM,-0.6103399,-0.6602893,-0.7726221,-0.8083335,-0.7734064,-0.6877707,-0.5323906,-0.4056694,-0.5126863,-0.3951424,-0.4179272
Rule of Law: Estimate,RL.EST,Ecuador,ECU,-0.6403912,-1.167481,-1.251499,-1.204076,-1.205298,-1.134688,-0.9682715,-1.058418,-1.028905,-0.7612509,-0.701359
Rule of Law: Estimate,RL.EST,"Egypt, Arab Rep.",EGY,-0.0107841,-0.1292502,-0.1051766,-0.1794199,-0.452047,-0.4723835,-0.633282,-0.6625163,-0.594088,-0.5079602,-0.5348108
Rule of Law: Estimate,RL.EST,El Salvador,SLV,-0.7398564,-0.6676517,-0.7476089,-0.8126204,-0.7222229,-0.6986933,-0.6190593,-0.4763274,-0.5850639,-0.7095137,-0.8558707
Rule of Law: Estimate,RL.EST,Equatorial Guinea,GNQ,-1.418807,-1.268905,-1.27054,-1.300993,-1.265436,-1.295617,-1.349341,-1.44876,-1.456298,-1.515858,-1.489003
Rule of Law: Estimate,RL.EST,Eritrea,ERI,-0.5635292,-1.302218,-1.310356,-1.34867,-1.350914,-1.387417,-1.407486,-1.530384,-1.487505,-1.625071,-1.564294
Rule of Law: Estimate,RL.EST,Estonia,EST,0.65367,1.199121,1.131253,1.159709,1.183798,1.157107,1.19848,1.372891,1.331923,1.226385,1.281873
Rule of Law: Estimate,RL.EST,Eswatini,SWZ,-0.5993408,-0.6456985,-0.6222637,-0.5287718,-0.4942504,-0.4935429,-0.4588533,-0.3142965,-0.3243138,-0.3676333,-0.2897926
Rule of Law: Estimate,RL.EST,Ethiopia,ETH,-0.9293213,-0.6970953,-0.8270875,-0.8016505,-0.7395577,-0.6774848,-0.6474136,-0.4715633,-0.5090255,-0.4923429,-0.4536027
Rule of Law: Estimate,RL.EST,Fiji,FJI,-0.4197477,-0.5614722,-0.7710723,-0.8484214,-0.8245313,-0.7912169,-0.8229526,-0.5114864,-0.4041005,-0.2744616,-0.2456104
Rule of Law: Estimate,RL.EST,Finland,FIN,1.984539,1.922676,1.970258,1.968725,1.949499,1.951503,1.936688,2.100273,2.063124,2.015251,2.02704
Rule of Law: Estimate,RL.EST,France,FRA,1.459405,1.507125,1.452676,1.519731,1.446996,1.454164,1.426773,1.474639,1.413319,1.413112,1.438304
Rule of Law: Estimate,RL.EST,French Guiana,GUF,0.9941204,0.5841159,1.162105,1.177471,1.199742,1.161049,1.129532,1.06606,1.295758,1.308396,1.196043
Rule of Law: Estimate,RL.EST,Gabon,GAB,-0.2058136,-0.6269711,-0.5456265,-0.5173583,-0.4613029,-0.469428,-0.539849,-0.5088869,-0.5499358,-0.6045477,-0.6764749
Rule of Law: Estimate,RL.EST,"Gambia, The",GMB,-0.2040494,-0.4131199,-0.5058881,-0.5554091,-0.5431542,-0.5765143,-0.6429921,-0.6891257,-0.7213256,-0.7744659,-0.448726
Rule of Law: Estimate,RL.EST,Georgia,GEO,-0.9332339,-0.2673092,-0.2049277,-0.2096161,-0.1242783,-0.0145615,-0.0059614,0.1909297,0.2715248,0.3836778,0.3289444
Rule of Law: Estimate,RL.EST,Germany,DEU,1.637887,1.745706,1.655951,1.631237,1.616171,1.664948,1.6495,1.856834,1.795014,1.622049,1.60832
Rule of Law: Estimate,RL.EST,Ghana,GHA,0.1546091,-0.0680184,-0.0420598,-0.0280696,-0.0048789,0.010495,0.1491421,0.052245,0.1420528,0.0471582,0.1303349
Rule of Law: Estimate,RL.EST,Greece,GRC,0.8837191,0.8622125,0.6528149,0.6305012,0.5728871,0.4265072,0.4650219,0.3625999,0.2671519,0.1073592,0.0839514
Rule of Law: Estimate,RL.EST,Greenland,GRL,..,..,1.723482,1.735893,1.74257,1.719516,1.697371,1.738286,1.701293,1.723634,1.721419
Rule of Law: Estimate,RL.EST,Grenada,GRD,0.4345086,0.0846414,0.1339727,0.1084426,0.1373424,0.1254379,0.1333706,-0.1674847,0.1446731,0.5689841,0.4418774
Rule of Law: Estimate,RL.EST,Guam,GUM,..,1.127511,1.13165,1.117741,1.098715,1.102443,1.108083,1.410083,1.345253,1.102948,1.357673
Rule of Law: Estimate,RL.EST,Guatemala,GTM,-0.881475,-1.109739,-1.018172,-0.9600777,-1.036425,-1.076314,-1.083479,-0.962234,-0.9472815,-1.019842,-1.059926
Rule of Law: Estimate,RL.EST,Guinea,GIN,-1.386433,-1.529195,-1.537978,-1.479179,-1.445123,-1.407584,-1.375401,-1.360495,-1.158496,-1.212673,-1.228503
Rule of Law: Estimate,RL.EST,Guinea-Bissau,GNB,-1.315098,-1.385676,-1.335598,-1.331444,-1.306377,-1.522778,-1.585554,-1.325206,-1.283545,-1.486809,-1.435627
Rule of Law: Estimate,RL.EST,Guyana,GUY,-0.4741174,-0.5824051,-0.555844,-0.4743801,-0.5108989,-0.5237053,-0.5301958,-0.616555,-0.527466,-0.3091054,-0.2887768
Rule of Law: Estimate,RL.EST,Haiti,HTI,-1.463397,-1.27686,-1.319445,-1.370327,-1.407701,-1.327451,-1.294263,-1.18546,-1.18064,-1.001997,-1.088077
Rule of Law: Estimate,RL.EST,Honduras,HND,-0.9886417,-0.9648281,-0.8969461,-0.8780162,-0.9038631,-1.140215,-1.164663,-0.9445819,-0.9256253,-1.118707,-1.046202
Rule of Law: Estimate,RL.EST,"Hong Kong SAR, China",HKG,0.81868,1.489005,1.49594,1.543033,1.554641,1.580427,1.573812,1.860729,1.825626,1.722887,1.717821
Rule of Law: Estimate,RL.EST,Hungary,HUN,0.9061415,0.9260617,0.7964902,0.7802678,0.764692,0.6152842,0.5826928,0.5019311,0.3999434,0.4230757,0.5296943
Rule of Law: Estimate,RL.EST,Iceland,ISL,1.826714,1.865286,1.714271,1.713807,1.697878,1.685005,1.662148,1.708532,1.667345,1.519576,1.606557
Rule of Law: Estimate,RL.EST,India,IND,0.330215,0.0860389,0.013824,-0.0373948,-0.0906937,-0.0719619,-0.0573186,-0.0632454,-0.0473181,-0.0288655,0.0048039
Rule of Law: Estimate,RL.EST,Indonesia,IDN,-0.7173401,-0.6538706,-0.6026188,-0.6399979,-0.5930304,-0.5756818,-0.5307681,-0.3421807,-0.422096,-0.3447435,-0.3464352
Rule of Law: Estimate,RL.EST,"Iran, Islamic Rep.",IRN,-0.5075057,-0.9099693,-0.9743366,-1.022496,-0.9653564,-0.9158937,-0.995814,-1.056348,-0.9234846,-0.6790118,-0.6830028
Rule of Law: Estimate,RL.EST,Iraq,IRQ,-1.388172,-1.768708,-1.698137,-1.558279,-1.452956,-1.457863,-1.449636,-1.334788,-1.417775,-1.625603,-1.637359
Rule of Law: Estimate,RL.EST,Ireland,IRL,1.567611,1.715704,1.750502,1.768064,1.755929,1.734317,1.731723,1.779153,1.774915,1.517275,1.427971
Rule of Law: Estimate,RL.EST,Israel,ISR,1.02476,0.846117,0.8413505,0.9160219,1.012864,0.9345552,0.9780432,1.107663,1.16229,1.072202,1.021373
Rule of Law: Estimate,RL.EST,Italy,ITA,0.8606026,0.4551162,0.4047396,0.4303287,0.4665138,0.4033195,0.4029013,0.3773912,0.2750576,0.3291761,0.3246489
Rule of Law: Estimate,RL.EST,Jamaica,JAM,-0.3993404,-0.3324659,-0.4252043,-0.4536849,-0.3988419,-0.3757891,-0.3500251,-0.2820428,-0.2273187,-0.2032609,-0.1564879
Rule of Law: Estimate,RL.EST,Japan,JPN,1.315753,1.318866,1.293836,1.326372,1.312013,1.357861,1.443707,1.601542,1.51873,1.421022,1.566175
Rule of Law: Estimate,RL.EST,"Jersey, Channel Islands",JEY,..,..,..,..,1.74257,1.719516,1.697371,1.738286,1.701293,1.723634,1.721419
Rule of Law: Estimate,RL.EST,Jordan,JOR,0.3691097,0.4115452,0.2507831,0.1929732,0.2379189,0.3690984,0.3929674,0.4642132,0.4394341,0.304316,0.2613542
Rule of Law: Estimate,RL.EST,Kazakhstan,KAZ,-1.107411,-0.8240984,-0.6456799,-0.6159054,-0.5735068,-0.6846134,-0.6916046,-0.5980517,-0.4393298,-0.4350823,-0.4113888
Rule of Law: Estimate,RL.EST,Kenya,KEN,-0.8726287,-0.9938358,-1.012889,-0.9423593,-0.903675,-0.8238015,-0.7111246,-0.4168576,-0.4879656,-0.4408612,-0.412939
Rule of Law: Estimate,RL.EST,Kiribati,KIR,0.5870306,0.3530946,0.127355,0.0550852,0.1002287,0.1416672,0.181601,-0.1243725,-0.1552546,0.2363694,0.5272844
Rule of Law: Estimate,RL.EST,"Korea, Dem. People’s Rep.",PRK,-1.058586,-1.234027,-1.340654,-1.379015,-1.384488,-1.351986,-1.381946,-1.624642,-1.645125,-1.669586,-1.714959
Rule of Law: Estimate,RL.EST,"Korea, Rep.",KOR,0.8812567,0.8808925,0.9937183,1.00388,1.025968,0.9842082,0.9538232,0.9935281,0.9323955,1.160863,1.163424
Rule of Law: Estimate,RL.EST,Kosovo,XKX,-0.0080067,-0.5934408,-0.5977859,-0.6100135,-0.5206516,-0.5312065,-0.5478382,-0.4723627,-0.464694,-0.3501691,-0.4212962
Rule of Law: Estimate,RL.EST,Kuwait,KWT,0.5727769,0.5881702,0.5863044,0.5917252,0.5492437,0.3676134,0.3656267,0.0224906,0.0010769,0.0279427,0.1014939
Rule of Law: Estimate,RL.EST,Kyrgyz Republic,KGZ,-0.8710807,-1.371563,-1.325342,-1.266857,-1.190346,-1.129482,-1.109208,-0.9269122,-0.9892455,-1.022859,-0.9251948
Rule of Law: Estimate,RL.EST,Lao PDR,LAO,-0.9881363,-0.8692254,-1.053463,-0.9797743,-1.000534,-0.8516377,-0.8002762,-0.751359,-0.7987306,-0.7958225,-0.8814425
Rule of Law: Estimate,RL.EST,Latvia,LVA,0.1973373,0.8092072,0.8143532,0.7878038,0.7470232,0.7854767,0.7678499,0.8723829,0.7946001,0.9590067,0.9313824
Rule of Law: Estimate,RL.EST,Lebanon,LBN,-0.1652971,-0.6687936,-0.6807634,-0.7075745,-0.6910208,-0.751038,-0.7756893,-0.7662485,-0.8256546,-0.8304952,-0.8239807
Rule of Law: Estimate,RL.EST,Lesotho,LSO,0.1418615,-0.2313231,-0.2117993,-0.2773108,-0.2519594,-0.2448477,-0.2019752,-0.2098233,-0.1740127,-0.1683916,-0.2747625
Rule of Law: Estimate,RL.EST,Liberia,LBR,-2.008507,-1.091133,-1.014399,-0.9611113,-0.9273512,-0.8874047,-0.8790346,-0.8057941,-0.8644923,-0.9565541,-0.965893
Rule of Law: Estimate,RL.EST,Libya,LBY,-0.9895156,-0.8242226,-0.9337166,-0.9934169,-1.20012,-1.137567,-1.336877,-1.508693,-1.62927,-1.816705,-1.784114
Rule of Law: Estimate,RL.EST,Liechtenstein,LIE,1.525019,1.43109,1.618515,1.623811,1.619368,1.601889,1.585438,1.743713,1.685917,1.688698,1.674088
Rule of Law: Estimate,RL.EST,Lithuania,LTU,0.2920864,0.7224829,0.7280318,0.7823634,0.7749577,0.8504152,0.8360037,0.9391773,1.008059,1.029383,0.9926522
Rule of Law: Estimate,RL.EST,Luxembourg,LUX,1.845376,1.801214,1.827186,1.851443,1.83319,1.798904,1.816299,1.906488,1.874666,1.76039,1.73769
Rule of Law: Estimate,RL.EST,"Macao SAR, China",MAC,0.2068737,0.4649147,0.7121116,0.7232398,0.6928829,0.6526927,0.6436772,0.9519196,0.9236832,0.8557619,0.8484746
Rule of Law: Estimate,RL.EST,"Macedonia, FYR",MKD,-0.5724923,-0.3471483,-0.2570461,-0.2643115,-0.2366644,-0.2207166,-0.1996228,-0.052509,-0.1888088,-0.2775566,-0.2419224
Rule of Law: Estimate,RL.EST,Madagascar,MDG,-0.2442252,-0.4496756,-0.733841,-0.8746328,-0.8880162,-0.9061241,-0.9128277,-0.7401275,-0.686934,-0.8138521,-0.8583983
Rule of Law: Estimate,RL.EST,Malawi,MWI,-0.4773082,-0.1104348,-0.1102533,-0.1255698,-0.1550522,-0.2187192,-0.1622785,-0.2863653,-0.306816,-0.3751535,-0.3701579
Rule of Law: Estimate,RL.EST,Malaysia,MYS,0.2731184,0.3449331,0.4559681,0.4781646,0.4786865,0.4650322,0.4357612,0.5882955,0.5019322,0.4991678,0.4142447
Rule of Law: Estimate,RL.EST,Maldives,MDV,0.0680506,-0.1847449,-0.1897115,-0.337034,-0.5540242,-0.5418091,-0.7466154,-0.5301722,-0.5762642,-0.4075895,-0.6151766
Rule of Law: Estimate,RL.EST,Mali,MLI,-0.3471576,-0.3209292,-0.3652175,-0.4499227,-0.5010627,-0.6711911,-0.7491195,-0.6442962,-0.7347544,-0.7815269,-0.7774012
Rule of Law: Estimate,RL.EST,Malta,MLT,1.390722,1.62492,1.480706,1.416975,1.286829,1.344982,1.333084,1.19364,1.135598,0.9977835,1.143617
Rule of Law: Estimate,RL.EST,Marshall Islands,MHL,0.0031422,0.203876,-0.2858856,-0.2602849,0.1230077,0.0284798,0.1331547,-0.2220787,-0.212628,-0.0981597,0.1434565
Rule of Law: Estimate,RL.EST,Martinique,MTQ,1.256536,0.8558134,0.8631719,0.8533528,0.8368333,0.8404392,0.848269,0.0188626,-0.0392486,0.8654434,0.8703966
Rule of Law: Estimate,RL.EST,Mauritania,MRT,-0.4236262,-1.141112,-0.8046821,-0.8895416,-0.915251,-0.917475,-0.9984549,-0.8603694,-0.8660773,-0.7264289,-0.5992355
Rule of Law: Estimate,RL.EST,Mauritius,MUS,0.9823496,0.9962615,0.9430081,0.8581037,0.9016009,0.9749667,0.9500684,0.912838,0.8543655,0.7506977,0.6803396
Rule of Law: Estimate,RL.EST,Mexico,MEX,-0.3826113,-0.6678741,-0.559861,-0.5508309,-0.5492158,-0.534087,-0.5444897,-0.4228251,-0.4470899,-0.5562058,-0.5666184
Rule of Law: Estimate,RL.EST,"Micronesia, Fed. Sts.",FSM,0.0507538,0.341098,0.041141,-0.1015459,-0.0612994,-0.0155286,0.0653603,-0.2809355,-0.2955414,-0.0507614,0.0056714
Rule of Law: Estimate,RL.EST,Moldova,MDA,-0.4834692,-0.4253814,-0.4422736,-0.3631089,-0.3313614,-0.3247726,-0.3721325,-0.2478368,-0.3534446,-0.4949829,-0.4141639
Rule of Law: Estimate,RL.EST,Monaco,MCO,0.8622218,0.9107573,0.9502158,0.8886338,0.946979,0.9326771,0.9354892,..,..,..,..
Rule of Law: Estimate,RL.EST,Mongolia,MNG,-0.0061647,-0.3458996,-0.2607741,-0.3602177,-0.2670407,-0.3754598,-0.371379,-0.3447398,-0.3797901,-0.2201877,-0.3029974
Rule of Law: Estimate,RL.EST,Montenegro,MNE,0.3351969,-0.0756757,0.0703427,0.0135177,0.0170826,0.0190588,0.0454805,0.0817182,0.0517771,-0.0056695,0.0130005
Rule of Law: Estimate,RL.EST,Morocco,MAR,0.1293169,-0.3033495,-0.2100238,-0.1718455,-0.2276767,-0.2091782,-0.2479497,-0.0651447,-0.0889408,-0.1583026,-0.1748979
Rule of Law: Estimate,RL.EST,Mozambique,MOZ,-0.7273961,-0.606939,-0.5906445,-0.4718506,-0.5668715,-0.5860989,-0.8155884,-0.8103338,-0.8487968,-1.051311,-1.006306
Rule of Law: Estimate,RL.EST,Myanmar,MMR,-1.423945,-1.541819,-1.531916,-1.547706,-1.438458,-1.354736,-1.233818,-1.185659,-1.236542,-0.8869765,-0.9453885
Rule of Law: Estimate,RL.EST,Namibia,NAM,0.221446,0.3484189,0.1876295,0.1546702,0.1318098,0.2528461,0.2669593,0.1478412,0.1900161,0.362241,0.2391661
Rule of Law: Estimate,RL.EST,Nauru,NRU,0.8622218,0.3719442,0.4789119,0.4645373,0.5621956,0.7323934,0.623328,-1.009087,-1.086188,-0.7753057,-0.7282794
Rule of Law: Estimate,RL.EST,Nepal,NPL,-0.2528777,-0.6734937,-0.8600231,-0.9518621,-0.8867433,-0.7357028,-0.7181364,-0.6495776,-0.6768317,-0.7954673,-0.6759517
Rule of Law: Estimate,RL.EST,Netherlands,NLD,1.774045,1.761363,1.814506,1.819352,1.822074,1.861233,1.835081,1.980403,1.94421,1.894446,1.829997
Rule of Law: Estimate,RL.EST,Netherlands Antilles,ANT,..,0.7282836,0.8472668,0.8533528,0.8368333,0.8404392,0.848269,..,..,..,..
Rule of Law: Estimate,RL.EST,New Zealand,NZL,1.825322,1.862746,1.930312,1.86925,1.904492,1.89058,1.878955,2.008777,2.00141,1.954504,1.922828
Rule of Law: Estimate,RL.EST,Nicaragua,NIC,-0.8912316,-0.8049277,-0.7876278,-0.8286513,-0.7247437,-0.7322436,-0.6747248,-0.7122435,-0.7361088,-0.6442235,-0.6448411
Rule of Law: Estimate,RL.EST,Niger,NER,-0.7234916,-0.6682003,-0.4786583,-0.4824711,-0.3902828,-0.6476631,-0.6596034,-0.645744,-0.579464,-0.6685617,-0.6758809
Rule of Law: Estimate,RL.EST,Nigeria,NGA,-1.098872,-1.038765,-1.153015,-1.157995,-1.18154,-1.146282,-1.11368,-1.049235,-0.9610738,-1.01746,-0.8658351
Rule of Law: Estimate,RL.EST,Niue,NIU,..,..,-0.7772179,-0.7357752,-0.7358854,-0.7848404,-0.7874305,..,..,..,..
Rule of Law: Estimate,RL.EST,Norway,NOR,1.861058,1.970247,1.881072,1.897269,1.873944,1.958513,1.98001,2.029048,2.011165,2.036372,2.020247
Rule of Law: Estimate,RL.EST,Oman,OMN,0.5580621,0.5937881,0.5552685,0.5427212,0.4679742,0.5239685,0.4920177,0.4858075,0.3768935,0.4079342,0.4324962
